"id_origem","client_id","client_id_dest","primeira_compra_boleto","ultima_compra_boleto","tot_compra_boleto","n_compra_boleto","boleto_from0to30","boleto_from30to60","boleto_from60to90","boleto_from90to120","boleto_from120to150","boleto_from150to180","boleto_from180mais","boleto_n_from0to30","boleto_n_from30to60","boleto_n_from60to90","boleto_n_from90to120","boleto_n_from120to150","boleto_n_from150to180","boleto_n_from180mais","primeira_compra_ted","ultima_compra_ted","tot_compra_ted","n_compra_ted","ted_from0to30","ted_from30to60","ted_from60to90","ted_from90to120","ted_from120to150","ted_from150to180","ted_from180mais","ted_n_from0to30","ted_n_from30to60","ted_n_from60to90","ted_n_from90to120","ted_n_from120to150","ted_n_from150to180","ted_n_from180mais","primeira_compra","ultima_compra","tot_compra","n_compra","blu_from0to30","blu_from30to60","blu_from60to90","blu_from90to120","blu_from120to150","blu_from150to180","blu_from180mais","blu_n_from0to30","blu_n_from30to60","blu_n_from60to90","blu_n_from90to120","blu_n_from120to150","blu_n_from150to180","blu_n_from180mais","total_balance","total_balance_rede","future_balance","future_balance_rede","current_balance","current_balance_rede","vendas_from0to30","vendas_from30to60","vendas_from60to90","vendas_from90to120","vendas_from120to150","vendas_from150to180","vendas_from180mais","vendas_n_from0to30","vendas_n_from30to60","vendas_n_from60to90","vendas_n_from90to120","vendas_n_from120to150","vendas_n_from150to180","vendas_n_from180mais","cpf_cnpj_loja","data_ganho"
11164,16042,17335,2020-02-07 14:13:47,2020-07-08 13:06:24,100742.33,5,42007.32,44967.35,0,0,0,13767.66,0,42007.32,44967.35,0,0,0,13767.66,0,2018-09-10 15:47:22,2020-07-08 13:04:43,163889.24,7,50898.85,0,42497.48,12565.49,0,0,57927.42,1,0,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960761.03,11761310.85,960761.03373,11038042.15561,0,723268.79959,540547.21,244160.03,420395.55,207879.7,96353.3,174965.7,3276336.37,3886,1856,3368,1584,975,1636,30250,"26520605000369",2017-03-16
41424,40907,41514,2020-07-07 14:34:25,2020-07-07 14:34:25,811.75,1,811.75,0,0,0,0,0,0,811.75,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,4.18,0.665,3.374,0,0.82718,111920,91319.11,121093,47395,29981,56968.8,78850.2,728,518,841,398,207,456,615,"29528068000200",2019-12-20
38341,38341,44303,2019-11-05 12:37:55,2020-07-07 17:30:12,3694.01,7,1593.32,0,0,0,0,0,2100.69,1593.32,0,0,0,0,0,2100.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15561.32,15561.32,13293.0188,13293.0188,2268.31432,2268.31432,25595,19687.5,18601,17120.85,8041,5794,43816.4,224,241,241,136,87,99,511,"18989204000162",2019-09-16
38737,11896,39804,2020-07-07 15:08:53,2020-07-07 15:08:53,367.28,1,367.28,0,0,0,0,0,0,367.28,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139332.64,194616.81,122868.95275,163181.54205,16463.694,31435.30105,103245.3,99777.79,86699.4,25627.7,37821.7,51755.4,234869.21,360,313,294,83,192,214,999,"34388174000195",2019-10-02
29642,29642,10510,2020-07-07 13:28:10,2020-07-07 13:28:10,516.8,1,516.8,0,0,0,0,0,0,516.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3769.19,3769.19,3767.2,3767.2,1.99601,1.99601,13239,15638,6529,3012,6091,6770,104081.67,100,123,70,29,31,92,877,"33504349000110",2019-05-20
44063,44063,38970,2020-06-12 13:39:25,2020-07-06 23:55:41,6149.34,3,872,5277.34,0,0,0,0,0,872,5277.34,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45254.32,45254.32,37544.79429,37544.79429,7709.53426,7709.53426,20388,43902,25922,6755,24621,5745.01,0,133,208,118,57,113,27,0,"30576207000170",2020-02-26
22219,22219,29467,2020-07-06 18:12:05,2020-07-06 18:12:05,349.33,1,349.33,0,0,0,0,0,0,349.33,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11365.23,10970.23,2068.47,2068.47,9296.76954,8901.76954,12998,25531.1,37109,12688.01,0,1999.1,19766.66,56,104,89,43,0,2,72,"27157524000147",2018-09-04
43422,43422,44753,2020-07-06 17:20:18,2020-07-06 17:20:18,1717.51,1,1717.51,0,0,0,0,0,0,1717.51,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32906.65,32906.65,30081.27518,30081.27518,2825.38559,2825.38559,51375,37487,920,0,0,0.01,0,288,248,15,0,0,1,0,"35337174000129",2020-05-30
15166,15166,14846,2020-07-06 17:00:46,2020-07-06 17:00:46,597.09,1,597.09,0,0,0,0,0,0,597.09,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45663.78,45663.78,44479.1271,44479.1271,1184.66527,1184.66527,27645,7989,13579.01,1741.01,3105,5962.5,215873.28,230,95,152,12,36,74,2358,"12447250000153",2018-09-29
25031,25031,29058,2020-03-05 15:39:37,2020-07-06 16:59:17,2346.7,2,1066,0,0,0,0,1280.7,0,1066,0,0,0,0,1280.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3544.29,6630.37,2232.39875,4730.60325,1311.90603,1899.78997,16931.61,11579.7,18001.36,6648.75,2315.9,8187.9,2607.82,92,55,137,51,35,40,18,"30712942000163",2020-01-24
13822,12485,17630,2018-09-20 12:15:43,2020-07-06 16:13:37,2886.21,10,238.52,0,0,0,0,0,2647.69,238.52,0,0,0,0,0,2647.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6956.31,40099.89,6956.3144,40099.89092,0.00305,0.01332,32819.83,36724.2,23717.7,13615.2,12907.9,20827.9,346936.17,174,110,142,93,61,157,1961,"07359404000115",2017-08-25
15777,15777,15395,2020-07-06 14:41:39,2020-07-06 14:41:39,753.33,1,753.33,0,0,0,0,0,0,753.33,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59432.36,59432.36,59432.3679,59432.3679,0.00563,0.00563,90435.2,82630.3,52498.8,17652,30767,55644.9,740655.85,518,460,282,101,175,261,5027,"07017896000160",2017-10-17
15777,15777,15119,2020-05-15 13:00:44,2020-07-06 14:39:24,5791.72,4,1868.24,1671.56,2251.92,0,0,0,0,1868.24,1671.56,2251.92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59432.36,59432.36,59432.3679,59432.3679,0.00563,0.00563,90435.2,82630.3,52498.8,17652,30767,55644.9,740655.85,518,460,282,101,175,261,5027,"07017896000160",2017-10-17
41817,41817,38422,2020-07-06 14:07:36,2020-07-06 14:07:36,1016.04,1,1016.04,0,0,0,0,0,0,1016.04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21307.06,21307.06,11205.79,11205.79,10101.27775,10101.27775,32150.85,42631.88,34130.76,27893.86,13387.57,14460.41,5400.31,103,150,142,132,68,69,35,"01460062000149",2020-01-16
41238,41238,29100,2020-06-22 17:31:17,2020-07-06 15:22:22,1500,2,1000,500,0,0,0,0,0,1000,500,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400.76,2400.76,1483.97,1483.97,916.7981,916.7981,8973.93,7321.96,295,0,2489.98,11723.96,27606.81,98,79,2,0,23,123,271,"34649847000113",2019-12-19
41807,41807,11422,2020-03-10 11:34:17,2020-07-06 13:08:26,1516.33,4,622.6,0,0,111.41,782.32,0,0,622.6,0,0,111.41,782.32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17979.68,41054.03,3564.265,16222.92,14415.42655,24831.13743,7215.65,10664.9,6243.1,6887.5,3177.5,3547.55,1183.61,48,59,56,63,27,40,19,"41664228000163",2020-01-21
18850,18850,19130,2020-07-06 13:51:19,2020-07-06 13:51:19,2229.23,1,2229.23,0,0,0,0,0,0,2229.23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20139.54,130274.43,14174.19,113183.83508,5965.35861,17090.65051,50065.94,51147.98,28758.11,26013.27,24348.32,2517.01,0,229,268,206,107,163,23,0,"12245220000164",2020-03-03
15039,15237,10510,2020-07-06 12:48:36,2020-07-06 12:48:36,1335.3,1,1335.3,0,0,0,0,0,0,1335.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13403.59,157449.41,7872.47,133671.60444,5531.12094,23777.8584,16168.4,18191.7,6718.41,4291.69,4107,13300.74,197294.39,77,81,35,26,15,51,1258,"06276895000178",2017-12-11
27452,27452,30626,2020-06-04 10:59:02,2020-07-06 11:06:44,2080,2,1040,1040,0,0,0,0,0,1040,1040,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.76,1617.76,791.03,791.03,826.73116,826.73116,33727.29,19195.04,50444.52,27860.98,17733.9,19797.75,189952.07,102,62,171,89,69,65,717,"27006369000168",2019-03-15
23017,13159,21584,2019-02-25 16:54:28,2020-07-06 12:17:33,5164.01,6,1028.23,0,0,0,0,0,4135.78,1028.23,0,0,0,0,0,4135.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40652.39,164993.83,33824.67813,150076.77377,6827.72744,14917.08526,45175,50588,50308,49214.98,17276,13466.01,388930.05,261,317,274,228,109,113,2683,"29291318000150",2018-09-29
20316,20316,24272,2018-11-22 15:40:31,2020-07-06 12:12:51,2212.58,7,566.98,199.6,0,0,0,0,1446,566.98,199.6,0,0,0,0,1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16835.2,16835.2,15393.87799,15393.87799,1441.3378,1441.3378,43908.55,34995,27316.1,5654.01,10485.09,11807,253069.26,410,313,198,46,93,82,2232,"05404506000180",2018-05-29
29789,29744,14379,2020-03-30 16:41:29,2020-07-06 11:58:17,5058.25,4,733.81,0,3932.29,0,392.15,0,0,733.81,0,3932.29,0,392.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46722.18,291491.17,46721.78216,282508.25953,0.40418,8982.93695,36279.52,6094,14029.8,25899.8,46605.1,75306.91,486580.65,170,17,59,85,166,334,2281,"07988218000145",2019-05-18
40723,40723,12020,2020-03-16 13:05:07,2020-07-06 12:40:58,869.2,3,439.2,0,0,0,430,0,0,439.2,0,0,0,430,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5498.49,5498.49,5325.916,5325.916,172.58473,172.58473,15955,10461,9377,5388,5773,5136,0.02,78,55,54,37,23,24,2,"07609406000115",2020-02-06
20014,20014,12816,2019-11-05 14:17:11,2020-07-03 17:47:09,1665.41,4,0,870,706,0,0,0,89.41,0,870,706,0,0,0,89.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43443.09,43443.09,42366.79552,42366.79552,1076.30031,1076.30031,39909,51022.6,42004.43,30066.51,17649,23073.01,486410.34,251,409,284,264,251,164,4067,"18563842000117",2018-04-20
41817,41817,16063,2020-07-03 17:23:20,2020-07-03 17:23:20,518.96,1,0,518.96,0,0,0,0,0,0,518.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21307.06,21307.06,11205.79,11205.79,10101.27775,10101.27775,32150.85,42631.88,34130.76,27893.86,13387.57,14460.41,5400.31,103,150,142,132,68,69,35,"01460062000149",2020-01-16
42424,25031,49341,2020-02-06 17:45:06,2020-07-03 15:10:14,6277.44,5,0,3190.21,0,0,1309.27,1777.96,0,0,3190.21,0,0,1309.27,1777.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3086.08,6630.37,2498.2045,4730.60325,587.88394,1899.78997,13423.2,23093.05,21777.3,15165.4,7389.95,22974.7,5561.01,65,109,101,60,44,135,14,"30712942000244",2020-01-25
21427,21427,21776,2020-07-03 17:21:28,2020-07-03 17:21:28,4943.07,1,0,4943.07,0,0,0,0,0,0,4943.07,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518.91,3518.91,1957.63,1957.63,1561.28629,1561.28629,41015,44020,32610,7565,7990,22760,108290,253,206,210,49,57,92,872,"27917837000156",2018-07-21
43255,18850,11941,2020-07-02 17:41:49,2020-07-02 17:41:49,606.59,1,0,606.59,0,0,0,0,0,0,606.59,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21022.07,130274.43,15000.00772,113183.83508,6022.07985,17090.65051,33853.9,30486.51,33113.02,39735.6,20619.87,19044.86,0,140,189,208,181,178,117,0,"20420172000121",2020-02-11
22090,22090,21774,2019-04-30 16:10:08,2020-07-02 17:38:50,3090.31,5,0,1487,0,0,0,0,1603.31,0,1487,0,0,0,0,1603.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.86,253872.66,251.11,230723.59668,216.75415,23149.08077,0,0,39926,0,43188,91822,964154.71,0,0,95,0,106,289,2757,"27803362000177",2018-08-31
16046,16042,22171,2020-07-02 11:57:07,2020-07-02 13:39:01,50712.8,9,0,50712.8,0,0,0,0,0,0,50712.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723798.74,11761310.85,701630.54803,11038042.15561,22168.205,723268.79959,292788.9,332298,212069.7,108010.7,34522.2,50325.7,1922830.33,2074,2533,1793,734,330,532,16679,"27180484000154",2017-10-31
43252,18850,11941,2020-07-02 17:26:05,2020-07-02 17:26:05,127,1,0,127,0,0,0,0,0,0,127,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27548.71,130274.43,25706.388,113183.83508,1842.33077,17090.65051,34789.9,21665.7,16089.16,35559.7,7323.65,3227.11,0,263,207,115,191,93,31,0,"12245220000679",2020-02-13
43253,18850,16063,2020-07-02 17:22:48,2020-07-02 17:22:48,1057.71,1,0,1057.71,0,0,0,0,0,0,1057.71,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32575.51,130274.43,31980.12872,113183.83508,595.39024,17090.65051,24386.51,21663,31637.98,12531,5040,3333.11,0,154,102,161,73,35,9,0,"12245220000598",2020-02-12
17051,16042,22171,2020-07-01 16:44:56,2020-07-01 16:57:35,43018.05,10,0,43018.05,0,0,0,0,0,0,43018.05,0,0,0,0,0,2019-06-11 16:42:39,2019-06-11 16:42:39,20662.5,1,0,0,0,0,0,0,20662.5,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202967.34,11761310.85,121758.04864,11038042.15561,81209.3083,723268.79959,0,0,0,16019.6,59173.3,86680.2,2441350.13,0,0,0,109,625,822,22584,"27180484000235",2017-12-19
44063,44063,19670,2020-07-01 18:13:50,2020-07-01 18:14:37,2484.38,2,0,2484.38,0,0,0,0,0,0,2484.38,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45254.32,45254.32,37544.79429,37544.79429,7709.53426,7709.53426,20388,43902,25922,6755,24621,5745.01,0,133,208,118,57,113,27,0,"30576207000170",2020-02-26
12389,12389,29469,2019-03-25 17:51:50,2020-07-01 14:48:37,1807.15,4,0,741.53,0,0,0,0,1065.62,0,741.53,0,0,0,0,1065.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15408.21,15092.22,11201.5,11201.5,4206.71273,3890.72273,61908.97,73183.9,75649.9,14926,14494,31217,661610.69,317,336,370,115,88,179,3650,"39331285000189",2017-10-04
43353,43353,13933,2020-06-30 20:25:38,2020-06-30 20:25:38,572.6,1,0,572.6,0,0,0,0,0,0,572.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516.36,1516.36,60.26,60.26,1456.10075,1456.10075,670,0,3348.5,500.01,0,0,0,1,0,18,2,0,0,0,"24986038000143",2020-02-22
20014,20014,20980,2020-07-01 11:35:33,2020-07-01 11:35:33,633.62,1,0,633.62,0,0,0,0,0,0,633.62,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43443.09,43443.09,42366.79552,42366.79552,1076.30031,1076.30031,39909,51022.6,42004.43,30066.51,17649,23073.01,486410.34,251,409,284,264,251,164,4067,"18563842000117",2018-04-20
47810,47810,49341,2020-06-30 19:34:35,2020-06-30 19:34:35,534.42,1,0,534.42,0,0,0,0,0,0,534.42,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.88,83.88,0,0,83.88216,83.88216,5333,589.6,0,0,0,0,0,32,7,0,0,0,0,0,"11596295000127",2020-06-27
16044,16042,13307,2020-06-30 17:55:36,2020-06-30 18:02:13,56217.08,4,0,56217.08,0,0,0,0,0,0,56217.08,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577632.6,11761310.85,571129.01445,11038042.15561,6503.59,723268.79959,155917.74,283293.53,153965.3,0.01,40420.3,123921.7,3281731.7,1170,2153,1295,1,361,1122,26056,"27070776000134",2018-06-15
20684,20684,18599,2020-06-30 13:29:38,2020-06-30 13:29:38,324,1,0,324,0,0,0,0,0,0,324,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165949.2,237285.11,122200.17332,183997.52586,43749.03342,53287.60319,186289.8,97372.4,92280.01,64642.96,0,0,1162212.94,1200,664,581,488,0,0,9219,"21421445000115",2018-06-01
17682,17682,41457,2020-06-30 12:39:20,2020-06-30 12:39:20,524.67,1,0,524.67,0,0,0,0,0,0,524.67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41343.71,41343.71,31907.95,31907.95,9435.76853,9435.76853,21822.55,22811.6,22092.78,12174.1,5439.3,12033.9,320876.07,152,155,118,71,33,52,2455,"02023457000147",2018-03-03
30136,23683,20980,2020-06-29 15:25:30,2020-06-29 15:29:30,850.51,2,0,850.51,0,0,0,0,0,0,850.51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13421.54,25407.98,10963.805,18718.29,2457.74604,6689.71549,14849.5,14347.32,9360,5785,20215.3,4355,17530.41,115,77,47,35,56,24,105,"33233615000117",2019-11-04
22768,16699,10616,2019-04-24 11:55:32,2020-06-29 17:35:55,10880.17,7,0,1615.42,0,0,0,0,9264.75,0,1615.42,0,0,0,0,9264.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25265.55,23472.15,17407.22,17407.22,7858.33653,6064.92863,213943,200248.39,164422.3,81202.6,34952.16,47397.59,1040246.48,1317,1429,1323,690,258,526,9345,"30924242000132",2018-09-11
38737,11896,11451,2020-06-29 16:43:34,2020-06-29 16:43:34,1048.67,1,0,1048.67,0,0,0,0,0,0,1048.67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139332.64,194616.81,122868.95275,163181.54205,16463.694,31435.30105,103245.3,99777.79,86699.4,25627.7,37821.7,51755.4,234869.21,360,313,294,83,192,214,999,"34388174000195",2019-10-02
14085,13875,11422,2020-06-29 16:25:32,2020-06-29 16:25:32,3322.3,1,0,3322.3,0,0,0,0,0,0,3322.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92007.4,660370.55,92007.40245,613678.01497,0,46692.5666,83416,76662,82592.8,21868,14310,72499,1036226.81,402,356,432,121,95,328,4818,"18035896000100",2017-09-04
27440,27440,14925,2019-05-27 14:25:48,2020-06-29 15:06:20,8327.11,3,0,3226.55,0,0,0,0,5100.56,0,3226.55,0,0,0,0,5100.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123231.06,123231.06,112853.30757,112853.30757,10377.7695,10377.7695,215058.39,79355.16,53481.87,1330,0,36667.58,904773.73,991,119,174,10,0,291,4679,"44765998000190",2019-03-15
28597,28597,22865,2020-03-01 13:15:42,2020-06-29 13:05:39,3666,2,0,2335,0,0,0,1331,0,0,2335,0,0,0,1331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16295.09,16295.09,12534.15,12534.15,3760.94045,3760.94045,71900,46821.81,54919.94,29477.95,18007.99,14655.01,59325.2,294,258,330,144,128,96,358,"33156326000161",2019-08-20
20316,20316,19670,2018-09-14 11:39:47,2020-06-29 14:57:58,5020.64,21,0,786.69,0,264,264,0,3705.95,0,786.69,0,264,264,0,3705.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16835.2,16835.2,15393.87799,15393.87799,1441.3378,1441.3378,43908.55,34995,27316.1,5654.01,10485.09,11807,253069.26,410,313,198,46,93,82,2232,"05404506000180",2018-05-29
